年度,管制編號,事業名稱,事業統編,直接排放量(公噸CO2e),能源間接排放量(公噸CO2e),合計排放量(公噸CO2e),縣市別,行業分類,地址,緯度,經度
112,J6300146,漢磊科技股份有限公司創新廠,54389725,"3,745.7844","5,856.6664","9,602.451",新竹縣,半導體製造業,30076台灣新竹市東區科學園區新竹縣寶山鄉創新一路18號1樓,24.777619,120.996058
112,J6300155,台灣高技股份有限公司,22099343,"1,107.0116","4,677.7848","5,784.796",新竹縣,其他電子零組件製造業,330台灣桃園市桃園區興邦路43巷3號,24.9801394,121.3279995
112,J6300299,漢磊科技股份有限公司研發廠,54389725,"18,669.1332","22,850.464","41,519.597",新竹縣,半導體製造業,30076台灣新竹市東區科學園區新竹縣寶山鄉創新一路18號1樓,24.777619,120.996058
112,J6300324,台灣積體電路製造股份有限公司三廠3E廠,22099131,"6,285.1747","61,206.0655","67,491.24",新竹縣,半導體製造業,308台灣新竹縣寶山鄉研新一路9號,24.7752198,120.9902335
112,J6300539,聯亞科技股份有限公司一廠,22099456,7.4208,"44,849.6672","44,857.088",新竹縣,化學原材料製造業,300台灣新竹縣寶山鄉研新一路12號,24.7744205,120.9927425
112,J6300557,台灣積體電路製造股份有限公司二廠,22099131,"19,956.6621","74,697.9881","94,654.65",新竹縣,半導體製造業,308台灣新竹縣寶山鄉園區三路121號,24.7729556,120.9988381
112,J6300860,南茂科技股份有限公司竹科一廠,16130042,566.1499,"47,481.6992","48,047.849",新竹縣,半導體製造業,302台灣新竹縣竹北市新泰路37號,24.8403331,121.0089229
112,J6300959,世界先進積體電路股份有限公司晶圓一廠,84149358,"55,186.7559","107,146.4334","162,333.189",新竹縣,半導體製造業,308台灣新竹縣寶山鄉園區三路123號,24.7755954,120.9962272
112,J6301090,環球晶圓股份有限公司中德廠,28113286,"1,531.505","122,507.4154","124,038.92",新竹縣,半導體製造業,308台灣新竹縣寶山鄉研新一路2號,24.7773932,120.9872306
112,J6301107,台灣積體電路製造股份有限公司三廠,22099131,"39,365.6168","160,916.7456","200,282.362",新竹縣,半導體製造業,308台灣新竹縣寶山鄉研新一路9號,24.7752198,120.9902335
112,J6301447,台灣積體電路製造股份有限公司五廠,22099131,"29,731.7791","92,019.672","121,751.451",新竹縣,半導體製造業,308台灣新竹縣寶山鄉園區三路121號,24.7742653,120.9981518
112,J6304706,亞太優勢微系統股份有限公司,70815339,"6,178.6678","12,295.4906","18,474.158",新竹縣,半導體製造業,308台灣新竹縣寶山鄉研發六路2號,24.779703,120.993768
112,J63A0048,聯華電子股份有限公司Fab8S廠,47217677,"15,108.7865","65,979.3316","81,088.118",新竹縣,半導體製造業,300台灣新竹縣寶山鄉研新一路16號,24.7749701,120.9938198
112,J63A0107,台灣積體電路製造股份有限公司十二廠研新廠,22099131,"11,368.9314","130,441.4321","141,810.364",新竹縣,半導體製造業,308台灣新竹縣寶山鄉園區二路188號,24.7682233,121.0145867
112,J63A1056,台灣積體電路製造股份有限公司十二廠四期/五期,22099131,"40,385.3726","309,532.6743","349,918.047",新竹縣,半導體製造業,308台灣新竹縣寶山鄉園區二路168號,24.7702397,121.0123147
112,J63A1422,矽品精密工業股份有限公司新竹分公司三廠,55991080,391.19,"44,110.98","44,502.17",新竹縣,半導體製造業,300台灣新竹縣寶山鄉研發二路1-1號,24.7766884,121.0011401
112,J63A1591,台灣積體電路製造股份有限公司十二廠六期,22099131,"18,497.5735","246,813.4656","265,311.039",新竹縣,半導體製造業,308台灣新竹縣寶山鄉園區二路166號,24.7713146,121.0111965
112,J63A1670,台灣積體電路製造股份有限公司十二廠七期,22099131,"48,023.0731","375,839.9424","423,863.016",新竹縣,半導體製造業,308台灣新竹縣寶山鄉園區二路188號,24.7682233,121.0145867
112,J63A1719,聯穎光電股份有限公司竹科廠,53170263,"11,043.8504","35,661.2672","46,705.118",新竹縣,半導體製造業,308台灣新竹縣寶山鄉創新一路10號,24.7764668,120.9976736
112,J63A3567,台灣積體電路製造股份有限公司十二廠八期,22099131,"13,368.8278","211,685.76","225,054.588",新竹縣,半導體製造業,300台灣新竹市東區力行三路185號,24.7683935,121.009961
112,K6801089,長春石油化學股份有限公司 苗栗廠,11384806,"651,306.8613","70,689.6936","721,996.555",苗栗縣,未分類其他化學製品製造業,360台灣苗栗縣苗栗市宜春路245號,24.5932743,120.8104072
112,K6801123,長春石油化學股份有限公司苗栗二廠,11384806,"68,830.2896","586,420.7462","655,251.036",苗栗縣,化學原材料製造業,360台灣苗栗縣苗栗市宜春路245號,24.5932743,120.8104072
112,K7000504,臺鹽實業股份有限公司通霄精鹽廠,89397503,"24,583.7744",891.67,"25,475.444",苗栗縣,其他食品製造業,357台灣苗栗縣通霄鎮122號,24.55595,120.7035792
112,K7000513,建順煉鋼股份有限公司,55695790,"42,299.9256","87,285.4528","129,585.378",苗栗縣,鋼鐵製造業,357台灣苗栗縣通霄鎮五北里68之4號,24.4722161,120.6696128
112,K7000764,台灣電力股份有限公司通霄發電廠,3795904,"9,409,395.3308",825.186,"9,410,220.517",苗栗縣,電力供應業,357台灣苗栗縣通霄鎮海濱路1-31號,24.489653,120.673746
112,K7103046,超豐電子股份有限公司公義廠,5126366,776.3984,"72,423.7866","73,200.185",苗栗縣,半導體製造業,350台灣苗栗縣竹南鎮公義路136號,24.6967282,120.8818126
112,K7104025,群創光電股份有限公司T1廠,12800225,"3,180.3117","113,744.4004","116,924.712",苗栗縣,光電材料及元件製造業,350台灣苗栗縣竹南鎮科中路12號,24.7095333,120.9162947
112,K7195124,京元電子股份有限公司竹南分公司中華廠,22507241,"3,983.2438","206,898.725","210,881.969",苗栗縣,半導體製造業,350台灣苗栗縣竹南鎮中華路118號,24.709054,120.925535
112,K71A1370,群創光電股份有限公司T2廠,12800225,"5,778.8814","224,782.8905","230,561.772",苗栗縣,光電材料及元件製造業,350台灣苗栗縣竹南鎮科學路160號,24.7144072,120.9146606
112,K71A1805,達輝光電股份有限公司,28230046,"14,522.2123","22,535.4896","37,057.702",苗栗縣,光電材料及元件製造業,35053台灣苗栗縣竹南鎮科北二路3號,24.7086357,120.9162116
112,K71A2695,群創光電股份有限公司T3廠,12800225,"3,132.9094","73,213.017","76,345.926",苗栗縣,光電材料及元件製造業,350台灣苗栗縣竹南鎮科中路12號,24.7095333,120.9162947
112,K71A7992,環球晶圓股份有限公司竹南廠,28113286,170.4963,"20,983.9621","21,154.458",苗栗縣,其他電子零組件製造業,350台灣苗栗縣竹南鎮科中路21號,24.7094655,120.9137428
112,K71A8772,力晶積成電子製造股份有限公司8B,28112667,"3,257.5452","37,687.5841","40,945.129",苗栗縣,半導體製造業,350台灣苗栗縣竹南鎮科北二路6號,24.7093134,120.9202222
112,K71A9522,聯合再生能源股份有限公司竹南廠,27763753,331.0634,"14,676.1472","15,007.211",苗栗縣,光電材料及元件製造業,350台灣苗栗縣竹南鎮科研路66號,24.7075012,120.9127544
112,K71B0795,台灣積體電路製造股份有限公司先進封測六廠,22099131,"6,044.8819","111,622.2778","117,667.16",苗栗縣,半導體製造業,350台灣苗栗縣竹南鎮科專一路1號,24.706099,120.9065393
112,K7200933,華夏海灣塑膠股份有限公司頭份總廠,11686106,"29,583.7431","75,042.8571","104,626.6",苗栗縣,化學原材料製造業,351台灣苗栗縣頭份市民族路571號,24.6851829,120.8895549
112,K7201001,中國石油化學工業開發股份有限公司頭份廠,3084741,"16,383.2211","16,515.408","32,898.629",苗栗縣,化學原材料製造業,351台灣苗栗縣頭份市自強路二段217號,24.6822518,120.8923886
112,K72A2838,紡安股份有限公司頭份工廠,25131486,"8,649.6184","24,731.616","33,381.234",苗栗縣,紡紗業,351台灣苗栗縣頭份市自強路二段215號,24.6825176,120.8953813
112,K72A4864,超豐電子股份有限公司頭份廠,5126366,732.4041,"27,070.164","27,802.568",苗栗縣,半導體製造業,351台灣苗栗縣頭份市中民路9號,24.6782414,120.8964934
112,K7300447,年興紡織股份有限公司,22266307,"5,023.7122","15,232.6426","20,256.355",苗栗縣,紡織品製造業,356台灣苗栗縣後龍鎮下浮尾119之3號,24.6262171,120.7990371
112,K77A0481,達邁科技股份有限公司銅鑼廠,70776899,"12,538.2715","19,928.3552","32,466.627",苗栗縣,其他電子零組件製造業,366台灣苗栗縣銅鑼鄉銅科二路6號,24.4670853,120.7632684
112,K77A0619,京元電子股份有限公司銅鑼分公司廠,22507241,492.8841,"68,745.2376","69,238.122",苗栗縣,半導體製造業,366台灣苗栗縣銅鑼鄉銅科北 路8號,24.4672191,120.7670081
112,k8000366,立安東化工股份有限公司三義廠,20939460,"47,834.045","12,239.5605","60,073.606",苗栗縣,化學原材料製造業,367台灣苗栗縣三義鄉99號,24.3507679,120.7410567
112,K8100129,東和鋼鐵企業股份有限公司苗栗廠,75280209,"91,119.9157","220,872.8029","311,992.719",苗栗縣,鋼鐵製造業,36842台灣苗栗縣西湖鄉22號,24.5692351,120.7394317
112,K8201149,冠軍建材股份有限公司第二廠,49701774,"61,784.6477","26,632.188","88,416.836",苗栗縣,耐火、黏土建材及其他陶瓷製品製造業,361台灣苗栗縣造橋鄉乳姑山2號,24.6250076,120.8527989
112,L0200473,台灣電力股份有限公司台中發電廠,3795904,"26,146,002.0566","2,976.8956","26,148,978.952",臺中市,電力供應業,434台灣臺中市龍井區龍昌路1號,24.2145358,120.4921722
112,L0200633,中龍鋼鐵股份有限公司,84613756,"9,054,468.0166","161,898.0435","9,216,366.06",臺中市,鋼鐵製造業,434台灣臺中市龍井區龍昌路100號,24.2293309,120.501457
112,L02A0301,中聯資源股份有限公司台中廠,86119908,"33,097.6289","24,737.9767","57,835.606",臺中市,其他非金屬礦物製品製造業,434台灣臺中市龍井區南堤路2號,24.2269716,120.4794207
112,L02A1943,餘慶堂興業股份有限公司研磨廠,28730458,"17,708.1994","23,691.4496","41,399.649",臺中市,水泥及其製品製造業,434台灣臺中市龍井區南堤路8號,24.2325352,120.4817897
112,L8801052,廣源造紙股份有限公司台中廠,50301500,"68,702.418","35,129.328","103,831.746",臺中市,紙漿、紙及紙板製造業,437台灣臺中市大甲區工一路1號,24.4116758,120.6442857
112,L8801141,巨大機械工業股份有限公司日南廠,56054251,"5,970.0968","13,941.0752","19,911.172",臺中市,自行車及其零件製造業,437台灣臺中市大甲區順帆路19號,24.4085942,120.6379253
112,L8900676,永豐餘消費品實業股份有限公司清水廠,22327037,"35,845.7624","27,731.6558","63,577.418",臺中市,其他紙製品製造業,436台灣臺中市清水區舊庄路258號,24.2974958,120.6327659
112,L8901039,中聯油脂股份有限公司台中港廠,89480404,"30,735.2402","15,541.8822","46,277.122",臺中市,動植物油脂製造業,436台灣臺中市清水區北堤路1-8號,24.2919085,120.5243227
112,L9000666,味丹企業股份有限公司沙鹿第一工廠,56121907,"35,504.8678","12,140.1306","47,644.998",臺中市,其他食品製造業,433台灣臺中市沙鹿區興安路65號,24.228647,120.549604
112,L9100198,台灣玻璃工業股份有限公司台中廠,11914002,"80,236.3468","18,958.3368","99,194.684",臺中市,玻璃及其製品製造業,435台灣臺中市梧棲區自強路377號,24.2372238,120.5217875
112,L9100563,台灣玻璃工業股份有限公司台中廠平板三場,11914002,"13,454.3277","10,903.9632","24,358.291",臺中市,玻璃及其製品製造業,435台灣臺中市梧棲區自強路377號,24.2372238,120.5217875
112,L9101748,中美和石油化學股份有限公司台中廠,14040691,"155,795.3384","29,438.1891","185,233.528",臺中市,化學原材料製造業,435台灣臺中市梧棲區草湳里南堤路2段89號,24.2613362,120.4966377
112,L91A0867,台灣中油股份有限公司天然氣事業部台中液化天然氣廠,3707901,"2,060.7585","64,159.9296","66,220.688",臺中市,石油及煤製品製造業,435台灣臺中市梧棲區南堤路二段88號,24.2543366,120.4910302
112,L91A1845,亞東工業氣體股份有限公司台中分公司,22522453,"6,517.1605","70,736.7858","77,253.946",臺中市,化學原材料製造業,435台灣臺中市梧棲區經一路2號,24.2323085,120.5091462
112,L91A2566,藍海氣體工業股份有限公司台中廠,28438186,103.488,"43,478.424","43,581.912",臺中市,化學原材料製造業,435台灣臺中市梧棲區南堤路2段88-1號,24.2567652,120.4989377
112,L91A3247,台灣肥料股份有限公司台中廠,3795101,"372,488.833","41,432.066","413,920.899",臺中市,肥料及氮化合物製造業,435台灣臺中市梧棲區南堤路二段100號,24.2664956,120.5003558
112,L9200693,正隆股份有限公司后里分公司,33085508,"803,581.8748","36,273.432","839,855.307",臺中市,紙漿、紙及紙板製造業,421台灣臺中市后里區三豐路三段2號,24.2845555,120.723059
112,L9200728,豐興鋼鐵股份有限公司,55389357,"197,345.9559","499,394.2676","696,740.224",臺中市,鋼鐵製造業,421台灣臺中市后里區甲后路一段998號,24.3108348,120.710959
112,L9202099,台灣美光記憶體股份有限公司台中一廠,28518076,"110,168.5021","537,333.5995","647,502.102",臺中市,半導體製造業,421台灣臺中市后里區三豐路四段369號,24.3185835,120.7247905
112,L9202231,三福氣體股份有限公司中科分公司中科二廠,11072509,87.0767,"35,381.5461","35,468.623",臺中市,化學原材料製造業,407台灣臺中市西屯區工業區三路9號,24.1630678,120.6090816
112,L92A0931,友達光電股份有限公司后里廠,84149738,"6,793.1832","344,400.7455","351,193.929",臺中市,光電材料及元件製造業,421台灣臺中市后里區馬場路1號,24.2954401,120.7268487
112,L92A0991,三福氣體股份有限公司中科分公司中科三廠,11072509,.6225,"33,019.6538","33,020.276",臺中市,化學原材料製造業,407台灣臺中市西屯區工業區三路9號,24.1630678,120.6090816
112,L9401476,矽品精密工業股份有限公司大豐廠,55991080,"7,853.1126","75,647.7295","83,500.842",臺中市,半導體製造業,427台灣臺中市潭子區大豐路三段123號,24.223522,120.6921587
112,L9402188,矽品精密工業股份有限公司中山廠,55991080,"1,368.7714","108,670.8952","110,039.667",臺中市,半導體製造業,427台灣臺中市潭子區中山路三段153號,24.2238816,120.7068606
112,L9506056,華邦電子股份有限公司中科廠,22099218,"32,108.5765","251,278.9292","283,387.506",臺中市,半導體製造業,428台灣臺中市大雅區科雅一路8號,24.211258,120.6187403
112,L9506663,聯亞科技股份有限公司中科工廠,22099456,3.0564,"51,023.4816","51,026.538",臺中市,未分類其他製造業,407台灣臺中市西屯區科園南路6號,24.1986494,120.6130251
112,L95A2041,台灣積體電路製造股份有限公司15廠,22099131,"162,883.7155","830,364.0935","993,247.809",臺中市,半導體製造業,428台灣臺中市大雅區科雅六路1號,24.2117205,120.6166094
112,M3302600,台灣銅箔股份有限公司,61932639,"11,796.8248","84,040.4656","95,837.29",南投縣,銅製造業,540台灣南投縣南投市成功三路150號,23.9278236,120.6638377
112,M3302762,台灣卜蜂企業股份有限公司南投肉品加工廠,36514783,"16,655.3182","20,768.5504","37,423.869",南投縣,肉類加工及保藏業,540台灣南投縣南投市工業東路17號,23.9304521,120.660858
